Date,SPY_ret,SPY_vol_21d,VIX_level,TLT_ret,GLD_ret,UUP_ret,curve_slope_10y2y,corr_60d_SPY_TLT,hmm_state,hmm_regime
2017-06-22,-0.0004527954464543793,0.056294072823946814,10.48,0.002194708613876495,0.0033749663358497717,0.00039641547759416973,0.8099999999999998,-0.5077400692879258,0,risk-on
2017-06-23,0.0011940838890163175,0.05603797856210728,10.02,-0.00046965822875155716,0.004288614266542368,-0.003170826272766547,0.8099999999999998,-0.512281756996722,0,risk-on
2017-06-26,0.0006580159188742662,0.05407327372217838,9.9,0.0037568070348341642,-0.00895921460269622,0.0015904086010285479,0.78,-0.5079163376096786,0,risk-on
2017-06-27,-0.008056130296725028,0.06172951537805513,11.06,-0.010681223399166329,0.0038019347431401673,-0.011115372605600027,0.8300000000000001,-0.40736049054334217,0,risk-on
2017-06-28,0.008950360823266168,0.06864385951229686,10.03,-0.0033101319697177445,0.0007575456738919684,-0.003211559152573651,0.8800000000000001,-0.4125741676818544,0,risk-on
2017-06-29,-0.008788759072041796,0.0760039659271344,11.44,-0.008381362315834973,-0.004878065519292485,-0.004832956161881619,0.8900000000000001,-0.3414690493650444,0,risk-on
2017-06-30,0.0018647572673673452,0.0709636200575465,11.18,-0.0023128695510763464,-0.002535522312373084,0.0016188251680444576,0.9300000000000002,-0.3397048059827901,0,risk-on
2017-07-03,0.0016952986240905688,0.0702010864118854,11.22,-0.0032192558158532503,-0.01635316937010267,0.006060553298931293,0.9400000000000002,-0.3390719931314522,0,risk-on
2017-07-05,0.0023118792975083124,0.07066882132877808,11.07,0.0002406680168096642,0.003704031482609338,0.0004017023024427413,0.9200000000000002,-0.3459494812696074,0,risk-on
2017-07-06,-0.009144250653687958,0.07679867862500615,12.54,-0.00827364211641013,-0.0004290765644286987,-0.00441598994321446,0.9700000000000002,-0.27894272246123714,0,risk-on
2017-07-07,0.006485204839272951,0.08002965710549272,11.19,-0.005993545889735663,-0.010217240403389338,0.0016129021358981532,0.9900000000000002,-0.29188343103862335,0,risk-on
2017-07-10,0.0010737829099551899,0.08010554939685578,11.11,0.0014666266948879514,0.001648178362666286,0.0004026244075687746,0.98,-0.27996167905472985,0,risk-on
2017-07-11,-0.0007426625407374043,0.0799693722908196,10.89,0.0017083784706681815,0.0012990560206196378,-0.0036218241058820766,1.0,-0.2735754892551214,0,risk-on
2017-07-12,0.007514936552525331,0.08408040591816679,10.3,0.0069043214665058805,0.0035460646026794773,0.0,0.98,-0.22910355134565233,0,risk-on
2017-07-13,0.0016800197751969392,0.08263021595725474,9.9,-0.006292000280175292,-0.0018098681531489857,0.0004040703488508157,0.98,-0.21060437705970914,0,risk-on
2017-07-14,0.0046641992040243885,0.08383153836987789,9.51,0.001217752933281302,0.008202357105854041,-0.006055852557945718,0.98,-0.21813263302179614,0,risk-on
2017-07-17,-0.0001222259938389314,0.08340567321284872,9.82,0.002756581670493974,0.004453232965313747,0.0,0.95,-0.20585784457105458,0,risk-on
2017-07-18,0.0005295533573874689,0.08339530745357542,9.89,0.008732682772885303,0.006991218288078915,-0.0052802563570731875,0.9099999999999999,-0.20522050947772605,0,risk-on
2017-07-19,0.005414080154141798,0.08056025964910128,9.79,0.00040130769879898054,-0.00025399203916698365,0.0024500267853302393,0.8999999999999999,-0.1774257176413037,0,risk-on
2017-07-20,0.0004452450424501375,0.07618651023972965,9.58,0.002885000905741064,0.0013549796518466106,-0.0061101214413026295,0.8999999999999999,-0.14244946192300645,0,risk-on
2017-07-21,-0.0008903770817140222,0.07633104452938577,9.36,0.0042342985038452685,0.008626556302884891,-0.0032785884771473484,0.8800000000000001,-0.142356546780112,0,risk-on
2017-07-24,-0.00024294044568928808,0.07629194911830177,9.43,-0.00389840975250344,0.0004192185071403287,0.0004111839271874196,0.8899999999999997,-0.13851743027082541,0,risk-on
2017-07-25,0.002430748042574926,0.07649541660282869,9.43,-0.013019293005366195,-0.0032687956293485643,0.0016441088976022478,0.9300000000000002,-0.14427691662834136,0,risk-on
2017-07-26,4.0409437586985675e-05,0.07654427218155604,9.6,0.0016180979157780495,0.008072645611716167,-0.00574481304392882,0.9299999999999999,-0.13717222030587317,0,risk-on
2017-07-27,-0.0009295279304873949,0.06982358827848299,10.11,-0.004928112607513024,-0.0007507174028373864,0.0037144010628327173,0.9599999999999997,-0.12997134288276727,0,risk-on
2017-07-28,-0.0011730233732581974,0.0641581950276042,10.29,0.005927178423212887,0.007513156294238543,-0.006167709687806444,0.9599999999999997,-0.13546444123385576,0,risk-on
2017-07-31,-0.0005669517130638679,0.05447236106649036,10.26,0.0012110835049188307,0.0004971248571195019,-0.004137456341445911,0.9599999999999997,-0.1352063916702832,0,risk-on
2017-08-01,0.0022289960014527654,0.05455440144470807,10.09,0.007020564751445857,-0.0008281407867495316,0.0016618683494122877,0.9199999999999997,-0.1279044445143401,0,risk-on
2017-08-02,0.0004850116828916118,0.054543804772054685,10.28,0.0005615365266056216,-0.0020721093730275975,-0.001244246458606768,0.9099999999999999,-0.13250889296507012,0,risk-on
2017-08-03,-0.0019398807866060075,0.055262161807239904,10.44,0.010344409665254295,0.0015780232296009888,-0.00249164278363867,0.9000000000000001,-0.14630778745091164,0,risk-on
2017-08-04,0.0018221878482305165,0.041750796828424884,10.03,-0.008492010634780778,-0.007794958381124761,0.008742607764132382,0.9099999999999999,-0.14909134738635074,0,risk-on
2017-08-07,0.0018592150028722276,0.03742319053755238,9.93,0.001120465638261292,-0.0011700793786865171,-0.0004128100348606001,0.8999999999999997,-0.1504581753872856,0,risk-on
2017-08-08,-0.0024611437538598624,0.0394311879264895,10.96,-0.003597792033478764,0.0029286168031359416,0.0016517737997567838,0.9299999999999999,-0.1318802924997011,0,risk-on
2017-08-09,-4.029634550717365e-05,0.039124137068055384,11.11,0.0054563621001635365,0.012097421891394733,-0.0008245003002690376,0.9100000000000001,-0.12396911536445639,0,risk-on
2017-08-10,-0.014115322252004403,0.05989492723031973,16.040001,0.008539382004768559,0.007419017515769788,-0.0016502131766092942,0.8700000000000001,-0.17876371063775284,0,risk-on
2017-08-11,0.0014770718418881668,0.059825493324165736,15.51,0.00047479839907649257,0.004745945542475649,-0.003719005689060695,0.8899999999999999,-0.030841789424726988,0,risk-on
2017-08-14,0.009912938251257719,0.06733082368297232,12.33,-0.005140988132628088,-0.0070852919041836104,0.00414765369107406,0.8900000000000001,-0.0672905230617624,0,risk-on
2017-08-15,-0.00012167032568288771,0.06733079038311306,12.04,-0.0042139596550693215,-0.007709932869257474,0.004543573889169483,0.9199999999999999,-0.07335834484499552,0,risk-on
2017-08-16,0.0017445275373433322,0.06753733299029228,11.74,0.0036729091380367507,0.007356587683338134,-0.003289422197494063,0.8999999999999999,-0.06141846419456568,0,risk-on
2017-08-17,-0.015591016397011437,0.08441341679840694,15.55,0.007477391244286036,0.005087347047985302,0.0020627541251503345,0.8699999999999999,-0.11820887394948996,0,risk-on
2017-08-18,-0.001563052015915778,0.0843435420098328,14.26,-0.0002365270667773478,-0.0015511062380783036,-0.0032936323993999483,0.8599999999999999,-0.12468906873573157,0,risk-on
2017-08-21,0.0007827494861201156,0.08452981378427514,13.19,0.002447916445375675,0.0037612345765845046,-0.002891315758558388,0.8600000000000001,-0.12407355156299597,0,risk-on
2017-08-22,0.0104568544280077,0.09305131092650373,11.35,-0.003860461427228956,-0.00448031110328595,0.004142498990036492,0.8900000000000001,-0.14651526450690963,0,risk-on
2017-08-23,-0.003585250437647569,0.09320065859093887,12.25,0.006801834097776016,0.003764004613076022,-0.004125409485409737,0.8499999999999999,-0.1568780652384066,0,risk-on
2017-08-24,-0.002330766563021891,0.09337735090385174,12.23,-0.003691993707246155,-0.003097717503835029,0.002071299082030187,0.8599999999999999,-0.14858734936488613,0,risk-on
2017-08-25,0.0023362117271996663,0.09393774348886029,11.28,0.0038630421136753856,0.0036797530159475844,-0.008267872742850346,0.8199999999999998,-0.1448854695847712,0,risk-on
2017-08-28,4.0957078900616395e-05,0.09392137289003313,11.32,-0.0006283977424581533,0.01588727417121194,-0.002918079709750665,0.8300000000000001,-0.17416604675048977,0,risk-on
2017-08-29,0.001144752272681071,0.09407848212849065,11.7,0.0032224845807782287,-0.0021654021627171005,0.001254329978111146,0.7999999999999998,-0.17779482196779334,0,risk-on
2017-08-30,0.004737613768820204,0.09533959021603114,11.22,-0.0003132317556558961,-0.0004822134782546117,0.006262893380071688,0.8199999999999998,-0.16934648048839782,0,risk-on
2017-08-31,0.006015899760766885,0.09776077191334637,10.59,0.002977702997120968,0.011740101224347876,-0.002904413576175102,0.79,-0.15379355675799228,0,risk-on
2017-09-01,0.0014141991805818321,0.09760050073962419,10.13,-0.007648692091840159,0.001907470990303528,0.0020807308630668153,0.81,-0.15646727061741278,0,risk-on
2017-09-05,-0.00718182009421664,0.10063698261691394,12.23,0.01585737054729619,0.011105830733076916,-0.005398667070780516,0.7699999999999998,-0.21470821608246815,0,risk-on
2017-09-06,0.0034133815299968173,0.10118821188905294,11.63,-0.006134781473549844,-0.005099646988071971,-0.0008351724036246289,0.8,-0.22422278183889852,0,risk-on
2017-09-07,-0.0001212791332306784,0.10084392860502889,11.55,0.010236281554171,0.01040932908144998,-0.0071039488253167304,0.7799999999999998,-0.22183116727646635,0,risk-on
2017-09-08,-0.0011746610522288536,0.10091825446389087,12.12,-0.0021658915706812554,-0.0012487629263732147,-0.0025252002368468807,0.79,-0.21782348730327272,0,risk-on
2017-09-11,0.010666035214292435,0.09384895663079644,10.73,-0.011937949958679583,-0.013909502118390926,0.006750998889034632,0.8200000000000001,-0.277103730099649,0,risk-on
2017-09-12,0.0033703057291403216,0.09418095091538094,10.58,-0.005256272150791719,0.002932054791472183,-0.0004190108304166218,0.8399999999999999,-0.28315259159190304,0,risk-on
2017-09-13,0.0004799966103199438,0.08864103059402398,10.5,-0.0039435161472562985,-0.00750629752696419,0.005869965765936014,0.8500000000000001,-0.2810143583200641,0,risk-on
2017-09-14,-0.00031974941026491344,0.0886671313707544,10.44,0.004117227041186,0.0043786561230900745,-0.002918079709750665,0.8300000000000001,-0.2547130918987506,0,risk-on
